PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,AgeBinned,HomePlanet_1,HomePlanet_2,HomePlanet_3,CabinSide_1,CabinSide_2,Destination_1,Destination_2,Destination_3
0172_01,True,G/24/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,1,172,1,1.0,Johnshines,6.0,G,24,2,False,False,False,False,False,False,True,False
0173_01,Unknown,E/11/S,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,1,173,1,1.0,Grifford,4.0,E,11,2,False,False,False,True,False,False,True,False
0174_01,False,F/38/P,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,0,174,1,1.0,Lambles,6.0,F,38,4,False,False,False,False,False,False,False,False
0177_01,False,B/2/S,38.0,False,0.0,8515.0,1.0,14970.0,2111.0,Toperon Iniouser,0,177,1,1.0,Iniouser,4.0,B,2,2,True,False,False,True,False,False,True,False
0178_01,False,D/6/S,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,0,178,1,1.0,Knik,7.0,D,6,2,False,True,False,True,False,False,True,False
0179_01,False,G/26/P,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,1,179,1,3.0,Webstephrey,9.0,G,26,4,False,False,False,False,False,False,True,False
0179_02,False,G/26/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,0,179,2,3.0,Webstephrey,9.0,G,26,0,False,False,False,False,False,False,True,False
0179_03,False,G/26/P,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,1,179,3,3.0,Webstephrey,9.0,G,26,0,False,False,False,False,False,False,True,False
0181_01,False,G/27/P,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,0,181,1,1.0,Brighttt,6.0,G,27,4,False,False,False,False,False,False,True,False
0182_01,True,C/3/P,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,1,182,1,1.0,Disight,2.0,C,3,4,True,False,False,False,False,False,True,False
0183_01,False,F/36/S,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,1,183,1,1.0,Weaves,6.0,F,36,2,False,False,False,True,False,False,True,False
0186_01,False,G/28/P,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,0,186,1,1.0,Shephendry,6.0,G,28,4,False,False,False,False,False,False,True,False
0188_01,True,G/31/S,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,1,188,1,1.0,Romez,2.0,G,31,2,False,False,False,True,False,False,True,False
0189_01,False,E/8/P,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,0,189,1,1.0,Booters,4.0,E,8,2,False,False,False,False,False,False,False,False
0190_01,True,G/32/S,11.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,0,190,1,1.0,Unknown,,G,32,0,False,False,False,True,False,False,False,False
0192_01,True,G/29/P,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,1,192,1,3.0,Adavisons,9.0,G,29,0,False,False,False,False,False,False,True,False
0192_02,False,G/29/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,0,192,2,3.0,Adavisons,9.0,G,29,0,False,False,False,False,False,False,True,False
0192_03,False,G/29/P,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,0,192,3,3.0,Adavisons,9.0,G,29,2,False,False,False,False,False,False,True,False
0193_01,True,F/41/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,1,193,1,3.0,Raf,4.0,F,41,0,False,True,False,False,False,False,True,False
0193_02,False,F/41/P,23.0,False,223.0,0.0,8.0,1072.0,0.0,Frook Raf,0,193,2,3.0,Raf,4.0,F,41,4,False,True,False,False,False,False,True,False
0193_03,False,F/41/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,1,193,3,3.0,Raf,4.0,F,41,0,False,True,False,False,False,False,True,False
0195_01,False,F/42/P,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,1,195,1,1.0,Floaf,4.0,F,42,2,False,True,False,False,False,False,True,False
0196_01,False,D/5/P,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,0,196,1,1.0,Emead,8.0,D,5,4,False,True,False,False,False,True,False,False
0197_01,False,C/5/P,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,0,197,1,1.0,Dissper,4.0,C,5,2,True,False,False,False,False,False,True,False
0198_01,Unknown,G/30/P,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,198,1,1.0,Cookson,7.0,G,30,2,False,False,False,False,False,True,False,False
0199_01,True,G/33/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,0,199,1,1.0,Morrows,5.0,G,33,3,False,False,False,True,False,False,True,False
0200_01,True,G/31/P,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,200,1,1.0,Colomonson,3.0,G,31,3,False,False,False,False,False,False,True,False
0201_01,True,B/3/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,1,201,1,2.0,Bacistion,4.0,B,3,2,True,False,False,True,False,False,True,False
0201_02,True,B/3/S,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,1,201,2,2.0,Bacistion,4.0,B,3,2,True,False,False,True,False,False,True,False
0202_01,True,B/9/P,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,1,202,1,2.0,Embleng,2.0,B,9,2,True,False,False,False,False,False,False,False
0202_02,False,A/2/P,29.0,False,0.0,2433.0,171.0,878.0,443.0,Vegas Embleng,1,202,2,2.0,Embleng,2.0,A,2,1,True,False,False,False,False,False,False,False
0203_01,True,C/8/S,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,1,203,1,1.0,Heateele,1.0,C,8,2,True,False,False,True,False,False,True,False
0205_01,False,G/34/S,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,0,205,1,1.0,Oneiles,16.0,G,34,4,False,False,False,True,False,False,True,False
0206_01,False,C/9/S,29.0,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,1,206,1,1.0,Brugashed,1.0,C,9,1,True,False,False,True,False,False,False,False
0207_01,True,G/32/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,0,207,1,1.0,Mcfaddennon,6.0,G,32,4,False,False,False,False,False,True,False,False
0210_01,True,D/6/P,24.0,False,0.0,0.0,171.0,0.0,0.0,Arraid Inicont,1,210,1,1.0,Inicont,3.0,D,6,4,False,False,True,False,False,False,False,False
0211_01,False,F/44/P,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,1,211,1,3.0,Appie,2.0,F,44,4,False,True,False,False,False,False,True,False
0211_02,True,F/44/P,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,1,211,2,3.0,Appie,2.0,F,44,0,False,True,False,False,False,False,True,False
0211_03,False,F/44/P,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,0,211,3,3.0,Date,2.0,F,44,3,False,True,False,False,False,False,True,False
0212_01,False,E/9/P,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,0,212,1,2.0,Workmans,4.0,E,9,3,False,False,False,False,False,False,True,False
0212_02,False,F/45/P,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,0,212,2,2.0,Workmans,4.0,F,45,2,False,False,False,False,False,False,True,False
0213_01,False,F/46/P,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,0,213,1,1.0,Navages,10.0,F,46,4,False,False,False,False,False,False,True,False
0216_01,False,F/40/S,21.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,0,216,1,1.0,Garnes,14.0,F,40,4,False,False,False,True,False,False,False,False
0217_01,False,F/47/P,38.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,0,217,1,1.0,Shieldson,8.0,F,47,2,False,False,False,False,False,False,True,False
0219_01,True,G/36/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Nica River,1,219,1,1.0,River,7.0,G,36,4,False,False,False,False,False,False,True,False
0220_01,True,G/37/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,220,1,7.0,Wilsoney,10.0,G,37,0,False,False,False,False,False,False,True,False
0220_02,False,G/37/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,220,2,7.0,Wilsoney,10.0,G,37,0,False,False,False,False,False,False,True,False
0220_03,True,G/37/P,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0,220,3,7.0,Wilsoney,10.0,G,37,3,False,False,False,False,False,False,True,False
0220_04,False,E/10/P,25.0,False,122.0,84.0,171.0,0.0,0.0,Dont Wilsoney,0,220,4,7.0,Wilsoney,10.0,E,10,4,False,False,False,False,False,False,True,False
0220_05,False,F/48/P,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,0,220,5,7.0,Wilsoney,10.0,F,48,3,False,False,False,False,False,False,True,False
0220_06,False,G/37/P,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0,220,6,7.0,Wilsoney,10.0,G,37,0,False,False,False,False,False,False,False,False
0220_07,True,G/37/P,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,220,7,7.0,Wilsoney,10.0,G,37,3,False,False,False,False,False,False,True,False
0221_01,False,E/13/S,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0,221,1,7.0,Blan,5.0,E,13,4,False,True,False,True,False,False,False,False
0221_02,False,E/13/S,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0,221,2,7.0,Reke,8.0,E,13,4,False,True,False,True,False,False,True,False
0221_03,False,E/13/S,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0,221,3,7.0,Reke,8.0,E,13,2,False,True,False,True,False,False,True,False
0221_04,True,E/13/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1,221,4,7.0,Reke,8.0,E,13,4,False,True,False,True,False,False,True,False
0221_05,False,E/13/S,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,221,5,7.0,Reke,8.0,E,13,2,False,True,False,True,False,False,True,False
0221_06,False,E/13/S,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,221,6,7.0,Reke,8.0,E,13,3,False,True,False,True,False,False,True,False
0221_07,True,E/13/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,221,7,7.0,Reke,8.0,E,13,2,False,True,False,True,False,False,True,False
0222_01,False,F/41/S,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,222,1,3.0,Perte,5.0,F,41,4,False,True,False,True,False,False,True,False
0222_02,True,F/41/S,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,222,2,3.0,Deva,5.0,F,41,4,False,True,False,True,False,False,True,False
0222_03,True,E/14/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,222,3,3.0,Perte,5.0,E,14,3,False,True,False,True,False,False,True,False
0223_01,False,G/35/S,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,223,1,1.0,Sykess,6.0,G,35,4,False,False,False,True,False,False,True,False
0224_01,False,F/42/S,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,224,1,1.0,Queen,1.0,F,42,2,False,True,False,True,False,False,True,False
0225_01,True,G/38/P,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,225,1,1.0,Hortis,6.0,G,38,2,False,False,False,False,False,True,False,False
0229_01,False,F/43/S,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,229,1,1.0,Sellahaney,7.0,F,43,4,False,False,False,True,False,False,True,False
0231_01,False,F/44/S,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,231,1,1.0,Nate,4.0,F,44,4,False,True,False,True,False,False,True,False
0232_01,True,G/36/S,27.0,False,0.0,420.0,0.0,0.0,0.0,Nica Bakerrison,0,232,1,1.0,Bakerrison,6.0,G,36,4,False,False,False,True,False,True,False,False
0233_01,False,F/45/S,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,233,1,1.0,Wist,3.0,F,45,2,False,True,False,True,False,False,True,False
0234_01,False,F/50/P,43.0,False,223.0,888.0,0.0,0.0,0.0,Keitha Josey,0,234,1,1.0,Josey,10.0,F,50,2,False,False,False,False,False,False,True,False
0237_01,True,B/11/P,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,237,1,1.0,Aginge,1.0,B,11,2,True,False,False,False,False,False,True,False
0239_01,False,,37.0,False,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,239,1,1.0,Resty,3.0,Unknown,Unknown,2,False,True,False,False,True,False,True,False
0240_01,True,F/52/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,240,1,1.0,Crie,2.0,F,52,2,False,True,False,False,False,False,True,False
0241_01,Unknown,E/11/P,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,241,1,1.0,Dischod,4.0,E,11,2,True,False,False,False,False,False,False,False
0242_01,False,F/46/S,18.0,False,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,242,1,1.0,Sté,1.0,F,46,3,False,False,True,True,False,False,True,False
0243_01,True,G/37/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,243,1,1.0,Cartyernan,8.0,G,37,4,False,False,False,True,False,False,True,False
0244_01,True,,43.0,False,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,244,1,2.0,Sad,5.0,Unknown,Unknown,2,False,True,False,False,True,False,True,False
0244_02,True,F/47/S,14.0,Unknown,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,244,2,2.0,Sad,5.0,F,47,3,False,True,False,True,False,False,False,False
0245_01,False,C/6/P,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,245,1,2.0,Repumparte,3.0,C,6,2,True,False,False,False,False,False,False,False
0245_02,False,C/6/P,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,245,2,2.0,Repumparte,3.0,C,6,2,True,False,False,False,False,False,True,False
0246_01,False,D/8/P,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,246,1,1.0,Sesa,4.0,D,8,4,False,True,False,False,False,False,True,False
0248_01,False,C/10/S,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,248,1,1.0,Spanxibus,1.0,C,10,2,True,False,False,True,False,False,True,False
0250_01,True,G/38/S,47.0,False,223.0,0.0,0.0,0.0,0.0,Camily Kramosley,0,250,1,1.0,Kramosley,8.0,G,38,2,False,False,False,True,False,True,False,False
0251_01,True,C/11/S,54.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,251,1,1.0,Amsive,1.0,C,11,2,False,False,True,True,False,False,False,False
0252_01,False,F/53/P,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,252,1,1.0,Byerry,6.0,F,53,4,False,False,False,False,False,False,True,False
0253_01,False,G/42/P,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,253,1,1.0,Cardner,10.0,G,42,4,False,False,False,False,False,False,True,False
0254_01,False,F/54/P,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,254,1,1.0,Stenson,2.0,F,54,4,False,False,False,False,False,False,True,False
0255_01,True,A/3/S,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,255,1,1.0,Mingious,1.0,A,3,4,True,False,False,True,False,False,True,False
0257_01,False,F/49/S,21.0,False,1664.0,0.0,171.0,0.0,0.0,Errohs Berte,0,257,1,2.0,Berte,4.0,F,49,4,False,True,False,True,False,False,False,False
0257_02,True,F/49/S,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,257,2,2.0,Berte,4.0,F,49,2,False,True,False,True,False,False,True,False
0258_01,False,F/50/S,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,258,1,1.0,Cooperkins,7.0,F,50,4,False,False,False,True,False,False,True,False
0260_01,False,E/16/S,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,260,1,1.0,Inderly,2.0,E,16,4,True,False,False,True,False,False,True,False
0261_01,False,F/56/P,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,261,1,1.0,Bookerson,8.0,F,56,4,False,False,False,False,False,False,True,False
0263_01,True,G/43/P,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,263,1,1.0,Merkins,7.0,G,43,4,False,False,False,False,False,False,True,False
0265_01,True,D/8/S,39.0,False,0.0,0.0,0.0,311.0,0.0,Etair Herpumble,1,265,1,1.0,Herpumble,3.0,D,8,2,True,False,False,True,False,False,True,False
0267_01,False,F/51/S,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,267,1,1.0,Sancockett,4.0,F,51,3,False,False,False,True,False,False,True,False
0269_01,False,F/52/S,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,269,1,1.0,Polliamposs,7.0,F,52,2,False,False,False,True,False,False,False,False
0270_01,False,F/59/P,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,270,1,1.0,Fryersonis,11.0,F,59,1,False,False,False,False,False,False,True,False
0275_01,True,D/9/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,275,1,1.0,Obnoble,2.0,D,9,1,True,False,False,True,False,False,False,False
0277_01,False,F/61/P,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,277,1,1.0,Mcdanield,6.0,F,61,2,False,False,False,False,False,False,False,False
0278_01,False,,35.0,False,0.0,0.0,0.0,888.0,305.0,Judya Beachez,0,278,1,2.0,Beachez,7.0,Unknown,Unknown,2,False,False,False,False,True,False,True,False
0278_02,False,G/45/P,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,278,2,2.0,Beachez,7.0,G,45,2,False,False,False,False,False,False,True,False
0281_01,False,F/63/P,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,281,1,1.0,Pierry,4.0,F,63,4,False,False,False,False,False,False,True,False
0282_01,False,F/54/S,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,282,1,1.0,Baketton,5.0,F,54,4,False,False,False,True,False,False,True,False
0283_01,True,G/46/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,283,1,2.0,Santin,7.0,G,46,4,False,False,False,False,False,True,False,False
0283_02,False,F/64/P,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,283,2,2.0,Santin,7.0,F,64,4,False,False,False,False,False,False,True,False
0285_01,True,E/16/P,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,285,1,2.0,Invebodene,8.0,E,16,3,True,False,False,False,False,False,True,False
0285_02,True,E/16/P,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,285,2,2.0,Invebodene,8.0,E,16,2,True,False,False,False,False,False,False,False
0286_01,False,F/65/P,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,286,1,1.0,Jimes,4.0,F,65,2,False,False,False,False,False,False,False,False
0287_01,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,287,1,2.0,Bootty,4.0,Unknown,Unknown,2,True,False,False,False,True,False,False,False
0287_02,False,B/12/P,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,287,2,2.0,Bootty,4.0,B,12,4,True,False,False,False,False,False,True,False
0288_01,False,F/55/S,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,288,1,1.0,Delez,2.0,F,55,4,False,False,False,True,False,False,False,False
0289_01,True,C/12/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,289,1,1.0,Objeciane,5.0,C,12,4,True,False,False,True,False,False,False,False
0290_01,False,B/7/S,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,290,1,4.0,Excialing,7.0,B,7,4,True,False,False,True,False,False,False,False
0290_02,True,B/7/S,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,290,2,4.0,Excialing,7.0,B,7,3,True,False,False,True,False,False,True,False
0290_03,Unknown,B/7/S,43.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1,290,3,4.0,Excialing,7.0,B,7,2,True,False,False,True,False,False,True,False
0290_04,False,B/7/S,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,290,4,4.0,Excialing,7.0,B,7,0,True,False,False,True,False,False,False,False
0291_01,False,D/10/S,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,291,1,1.0,Brakeril,2.0,D,10,2,True,False,False,True,False,False,True,False
0294_01,True,B/8/S,50.0,False,0.0,0.0,0.0,311.0,0.0,Phonons Roforhauge,1,294,1,1.0,Roforhauge,3.0,B,8,2,True,False,False,True,False,False,True,False
0297_01,False,G/47/P,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,297,1,1.0,Gardonadox,4.0,G,47,4,False,False,False,False,False,False,True,False
0298_01,True,A/3/P,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,298,1,1.0,Sorbitter,6.0,A,3,2,True,False,False,False,False,False,False,False
0301_01,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,301,1,1.0,Wriggins,1.0,Unknown,Unknown,3,False,False,False,False,True,False,True,False
0302_01,False,F/67/P,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,302,1,1.0,Shephendry,6.0,F,67,4,False,False,False,False,False,False,True,False
0303_01,True,G/41/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,303,1,1.0,Kirklander,4.0,G,41,4,False,False,True,True,False,False,True,False
0304_01,False,E/18/S,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,304,1,1.0,Ausivetpul,3.0,E,18,4,True,False,False,True,False,False,True,False
0305_01,False,C/7/P,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,305,1,1.0,Geousker,1.0,C,7,4,True,False,False,False,False,False,False,False
0306_01,False,E/19/S,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,306,1,1.0,Estevesters,1.0,E,19,4,False,False,False,True,False,False,True,False
0307_01,False,F/59/S,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,307,1,1.0,Hickett,6.0,F,59,3,False,False,False,True,False,False,True,False
0309_01,False,F/60/S,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,309,1,1.0,Bowerson,1.0,F,60,3,False,False,False,True,False,False,True,False
0310_01,False,,67.0,False,223.0,230.0,0.0,4476.0,241.0,Naviton Coudered,0,310,1,1.0,Coudered,4.0,Unknown,Unknown,1,True,False,False,False,True,False,True,False
0313_01,False,F/68/P,60.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,313,1,4.0,Mckinsond,10.0,F,68,2,False,False,False,False,False,True,False,False
0313_02,True,G/50/P,29.0,False,0.0,0.0,171.0,0.0,0.0,Jona Mckinsond,1,313,2,4.0,Mckinsond,10.0,G,50,1,False,False,False,False,False,False,False,False
0313_03,False,F/68/P,49.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,313,3,4.0,Mckinsond,10.0,F,68,2,False,False,False,False,False,False,False,False
0313_04,False,G/50/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,313,4,4.0,Mckinsond,10.0,G,50,0,False,False,False,False,False,False,False,False
0314_01,False,G/51/P,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,314,1,1.0,Kochroeders,2.0,G,51,4,False,False,False,False,False,False,False,False
0315_01,True,G/42/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,315,1,1.0,Valezaley,7.0,G,42,2,False,False,True,True,False,True,False,False
0316_01,False,B/9/S,24.0,False,0.0,2628.0,171.0,170.0,0.0,Hallah Sorbitter,1,316,1,2.0,Sorbitter,6.0,B,9,4,True,False,False,True,False,False,True,False
0316_02,True,B/9/S,20.0,False,0.0,0.0,0.0,0.0,305.0,Beneba Sorbitter,1,316,2,2.0,Sorbitter,6.0,B,9,4,True,False,False,True,False,False,True,False
0320_01,False,G/44/S,18.0,False,0.0,2.0,0.0,311.0,0.0,Breney Bellarkerd,0,320,1,2.0,Bellarkerd,5.0,G,44,3,False,False,False,True,False,False,True,False
0320_02,False,G/44/S,21.0,False,0.0,5.0,3.0,0.0,305.0,Garley Bellarkerd,0,320,2,2.0,Bellarkerd,5.0,G,44,4,False,False,False,True,False,False,True,False
0321_01,False,F/61/S,59.0,True,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,321,1,1.0,Bache,5.0,F,61,2,False,False,True,True,False,False,True,False
0322_01,True,G/45/S,13.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,322,1,1.0,Blange,4.0,G,45,3,False,False,False,True,False,True,False,False
0324_01,True,G/53/P,43.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,324,1,1.0,Hooperez,2.0,G,53,2,False,False,False,False,False,False,False,False
0326_01,True,G/47/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,326,1,1.0,Edwartizman,4.0,G,47,4,False,False,False,True,False,False,True,False
0327_01,False,,19.0,False,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,327,1,1.0,Ocherman,4.0,Unknown,Unknown,4,False,False,False,False,True,False,True,False
0330_01,False,C/14/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,330,1,3.0,Siveduced,2.0,C,14,0,True,False,False,True,False,False,True,False
0330_02,False,C/14/S,32.0,False,247.0,4651.0,0.0,46.0,202.0,Unknown,1,330,2,3.0,Unknown,,C,14,2,True,False,False,True,False,False,True,False
0330_03,False,C/14/S,33.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,330,3,3.0,Siveduced,2.0,C,14,2,True,False,False,True,False,False,True,False
0331_01,False,F/72/P,25.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,331,1,1.0,Burchard,4.0,F,72,4,False,False,False,False,False,False,True,False
0333_01,True,F/73/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,333,1,1.0,Melie,3.0,F,73,4,False,True,False,False,False,False,False,False
0334_01,False,F/62/S,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,334,1,1.0,Mushe,3.0,F,62,4,False,True,False,True,False,False,True,False
0336_01,False,F/74/P,44.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,336,1,1.0,Cookson,7.0,F,74,2,False,False,False,False,False,False,True,False
0337_01,True,F/63/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,337,1,3.0,Perle,4.0,F,63,0,False,True,False,True,False,False,False,False
