PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,CryoSleep_False,CryoSleep_True,CryoSleep_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,VIP_False,VIP_True,VIP_Unknown,Transported_False,Transported_True,CabinSide_P,CabinSide_S,CabinSide_Unknown,AgeBinned_Child,AgeBinned_Elder,AgeBinned_Senior,AgeBinned_Teenager,AgeBinned_Young
0122_01,G/21/S,29.0,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,122,1,1.0,Hayder,6.0,G,21,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0123_01,F/27/P,18.0,55.0,597.0,49.0,0.0,1.0,Iree Fielson,123,1,1.0,Fielson,6.0,F,27,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0126_01,F/27/S,67.0,0.0,0.0,0.0,0.0,0.0,Milly Mish,126,1,1.0,Mish,3.0,F,27,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0127_01,E/7/S,35.0,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,127,1,1.0,Mesty,3.0,E,7,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0128_01,D/3/S,61.0,2224.0,334.0,9.0,316.0,2.0,Grohs Fles,128,1,2.0,Fles,2.0,D,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0128_02,E/8/S,45.0,2103.0,6.0,0.0,0.0,0.0,Barave Fles,128,2,2.0,Fles,2.0,E,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0129_01,G/22/S,22.0,0.0,0.0,150.392221567472,0.0,0.0,Race Fowles,129,1,1.0,Fowles,5.0,G,22,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0133_01,F/29/S,19.0,0.0,0.0,0.0,0.0,0.0,Flynx Blie,133,1,2.0,Blie,3.0,F,29,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0133_02,D/5/S,36.0,2224.0,0.0,0.0,0.0,0.0,Egrasp Blie,133,2,2.0,Blie,3.0,D,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0134_01,G/17/P,19.0,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,134,1,1.0,Harmontry,4.0,G,17,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0136_01,G/23/S,47.0,97.0,418.0,126.0,25.0,55.0,Unknown,136,1,1.0,Unknown,5.428117273048393,G,23,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0138_01,G/18/P,13.0,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,138,1,2.0,Gambs,4.0,G,18,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0138_02,E/5/P,34.0,0.0,22.0,0.0,564.0,207.0,Monah Gambs,138,2,2.0,Gambs,4.0,E,5,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
0139_01,C/6/S,35.0,0.0,0.0,0.0,0.0,0.0,Charda Myling,139,1,1.0,Myling,9.0,C,6,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0140_01,G/19/P,24.0,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,140,1,2.0,Mejiaddox,6.0,G,19,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0140_02,F/29/P,26.0,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,140,2,2.0,Whitakers,4.0,F,29,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0141_01,F/30/P,31.0,195.06778665413535,0.0,97.0,0.0,0.0,Pyrohs Harte,141,1,1.0,Harte,2.0,F,30,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0144_01,F/31/S,20.0,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,144,1,1.0,Dayers,5.0,F,31,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0146_01,G/25/S,56.0,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,146,1,1.0,Wolferguson,8.0,G,25,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0147_01,G/26/S,50.0,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,147,1,1.0,Hubbarrison,9.0,G,26,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0148_01,F/31/P,42.0,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,148,1,1.0,Pashe,1.0,F,31,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0149_01,G/27/S,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,149,1,1.0,Hubbarrison,9.0,G,27,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0151_01,G/20/P,38.0,0.0,0.0,0.0,0.0,0.0,Shanie Simson,151,1,1.0,Simson,6.0,G,20,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0152_01,F/32/P,41.0,0.0,0.0,0.0,0.0,607.0,Andan Estron,152,1,1.0,Estron,5.0,F,32,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
0160_01,G/22/P,22.0,2224.0,0.0,0.0,0.0,61.0,Gory Atkinney,160,1,1.0,Atkinney,1.0,G,22,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0163_01,B/8/P,26.0,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,163,1,2.0,Hetforhaft,6.0,B,8,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0163_02,B/8/P,17.0,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,163,2,2.0,Hetforhaft,6.0,B,8,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0164_01,G/28/S,57.0,50.0,1688.0,0.0,251.73266745005876,135.0,Fany Hutchinton,164,1,2.0,Hutchinton,4.0,G,28,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0164_02,G/28/S,17.0,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,164,2,2.0,Hutchinton,4.0,G,28,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0165_01,F/37/P,35.0,0.0,0.0,0.0,0.0,0.0,Graven Anche,165,1,1.0,Anche,2.0,F,37,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False
0167_01,F/35/S,13.0,0.0,0.0,0.0,0.0,0.0,Miten Floaf,167,1,2.0,Floaf,4.0,F,35,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0167_02,F/35/S,27.0,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,167,2,2.0,Floaf,4.0,F,35,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0169_01,G/23/P,31.0,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,169,1,1.0,Fisherry,2.0,G,23,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0170_01,E/10/S,24.0,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,170,1,1.0,Mcmahoney,4.0,E,10,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0171_01,G/30/S,19.0,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,171,1,1.0,Gordanieves,7.0,G,30,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0172_01,G/24/P,32.0,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,172,1,1.0,Johnshines,6.0,G,24,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0173_01,E/11/S,58.0,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,173,1,1.0,Grifford,4.0,E,11,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0174_01,F/38/P,21.0,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,174,1,1.0,Lambles,6.0,F,38,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0177_01,B/2/S,38.0,0.0,5292.0,1.0,3721.0,2111.0,Toperon Iniouser,177,1,1.0,Iniouser,4.0,B,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0178_01,D/6/S,38.0,2224.0,0.0,161.0,28.0,119.0,Wees Knik,178,1,1.0,Knik,7.0,D,6,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0179_01,G/26/P,19.0,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,179,1,3.0,Webstephrey,9.0,G,26,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0179_02,G/26/P,0.0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,179,2,3.0,Webstephrey,9.0,G,26,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
0179_03,G/26/P,3.0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,179,3,3.0,Webstephrey,9.0,G,26,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0181_01,G/27/P,20.0,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,181,1,1.0,Brighttt,6.0,G,27,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0182_01,C/3/P,24.0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,182,1,1.0,Disight,2.0,C,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0183_01,F/36/S,37.0,17.0,146.0,426.0,0.0,232.0,Stany Weaves,183,1,1.0,Weaves,6.0,F,36,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0186_01,G/28/P,25.0,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,186,1,1.0,Shephendry,6.0,G,28,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0188_01,G/31/S,56.0,0.0,0.0,0.0,0.0,0.0,Branda Romez,188,1,1.0,Romez,2.0,G,31,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0189_01,E/8/P,49.0,84.0,3.0,401.0,202.0,98.0,Helly Booters,189,1,1.0,Booters,4.0,E,8,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0190_01,G/32/S,11.0,0.0,0.0,0.0,0.0,0.0,Unknown,190,1,1.0,Unknown,5.428117273048393,G,32,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
0192_01,G/29/P,1.0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,192,1,3.0,Adavisons,9.0,G,29,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0192_02,G/29/P,8.0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,192,2,3.0,Adavisons,9.0,G,29,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
0192_03,G/29/P,39.0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,192,3,3.0,Adavisons,9.0,G,29,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0193_01,F/41/P,2.0,0.0,0.0,0.0,0.0,0.0,Sps Raf,193,1,3.0,Raf,4.0,F,41,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0193_02,F/41/P,23.0,195.06778665413535,0.0,8.0,1072.0,0.0,Frook Raf,193,2,3.0,Raf,4.0,F,41,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0193_03,F/41/P,0.0,0.0,0.0,0.0,0.0,0.0,Goles Raf,193,3,3.0,Raf,4.0,F,41,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0195_01,F/42/P,39.0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,195,1,1.0,Floaf,4.0,F,42,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0196_01,D/5/P,25.0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,196,1,1.0,Emead,8.0,D,5,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0197_01,C/5/P,36.0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,197,1,1.0,Dissper,4.0,C,5,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0198_01,G/30/P,52.0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,198,1,1.0,Cookson,7.0,G,30,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0199_01,G/33/S,18.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,199,1,1.0,Morrows,5.0,G,33,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0200_01,G/31/P,15.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,200,1,1.0,Colomonson,3.0,G,31,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0201_01,B/3/S,35.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,201,1,2.0,Bacistion,4.0,B,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0201_02,B/3/S,47.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,201,2,2.0,Bacistion,4.0,B,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0202_01,B/9/P,45.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,202,1,2.0,Embleng,2.0,B,9,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0202_02,A/2/P,28.81782945736434,0.0,2433.0,150.392221567472,878.0,443.0,Vegas Embleng,202,2,2.0,Embleng,2.0,A,2,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
0203_01,C/8/S,51.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,203,1,1.0,Heateele,1.0,C,8,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0205_01,G/34/S,29.0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,205,1,1.0,Oneiles,16.0,G,34,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0206_01,C/9/S,28.81782945736434,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,206,1,1.0,Brugashed,1.0,C,9,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0207_01,G/32/P,19.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,207,1,1.0,Mcfaddennon,6.0,G,32,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0210_01,D/6/P,24.0,0.0,0.0,150.392221567472,0.0,0.0,Arraid Inicont,210,1,1.0,Inicont,3.0,D,6,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0211_01,F/44/P,29.0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,211,1,3.0,Appie,2.0,F,44,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0211_02,F/44/P,11.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,211,2,3.0,Appie,2.0,F,44,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0211_03,F/44/P,17.0,848.0,0.0,307.0,182.0,0.0,Picers Date,211,3,3.0,Date,2.0,F,44,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0212_01,E/9/P,13.0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,212,1,2.0,Workmans,4.0,E,9,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0212_02,F/45/P,35.0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,212,2,2.0,Workmans,4.0,F,45,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0213_01,F/46/P,21.0,367.0,281.0,0.0,0.0,146.0,Carita Navages,213,1,1.0,Navages,10.0,F,46,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0216_01,F/40/S,21.0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,216,1,1.0,Garnes,14.0,F,40,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0217_01,F/47/P,38.0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,217,1,1.0,Shieldson,8.0,F,47,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0219_01,G/36/P,19.0,0.0,0.0,0.0,0.0,0.0,Nica River,219,1,1.0,River,7.0,G,36,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0220_01,G/37/P,2.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,220,1,7.0,Wilsoney,10.0,G,37,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0220_02,G/37/P,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,220,2,7.0,Wilsoney,10.0,G,37,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0220_03,G/37/P,13.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,220,3,7.0,Wilsoney,10.0,G,37,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0220_04,E/10/P,25.0,122.0,84.0,150.392221567472,0.0,0.0,Dont Wilsoney,220,4,7.0,Wilsoney,10.0,E,10,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
